mmsi,vessel_name,vessel_type,lat,lon,speed_knots,in_anchorage,is_delayed,snapshot_time,date,month,day_of_week,week_of_year,year,vessel_type_safe,terminal,origin_port,teu_load,utilization_rate,dwell_time_days,is_crisis_period,rolling_avg_turnaround,is_peak_season,is_weekend,vessel_type_enc,terminal_enc,origin_enc,predicted_turnaround,congestion_level
338121000,LURLINE             ,Feeder Container,33.76969,-118.21729,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,4,9,102.3,High
235098383,EVER LINKING        ,Feeder Container,33.72635,-118.25961,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,3,8,102.3,High
368164540,ANGELS NAVIGATOR    ,Feeder Container,33.76262,-118.26572,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,3,0,101.9,High
366998840,MILLENIUM MAVERICK,Feeder Container,33.76392,-118.25682,0.2,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.4,High
368012340,APACHE              ,Feeder Container,33.73918,-118.22445,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,4,0,101.9,High
368171390,BROOKS M HAMILTON   ,Feeder Container,33.72242,-118.2193,8.2,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,4,9,102.3,High
367672140,MAURETANIA          ,Feeder Container,33.72355,-118.28044,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,APM Terminals,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,0,3,102.4,High
368133450,DARRELL HIATT       ,Feeder Container,33.73316,-118.26778,0.1,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.4,High
477271300,CSCL YELLOW SEA     ,Feeder Container,33.74092,-118.19738,0.1,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Everport,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,2,5,102.4,High
563327300,YM WORTHINESS       ,Feeder Container,33.74362,-118.1942,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Everport,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,2,6,102.4,High
368351350,MARMAC 304          ,Feeder Container,33.74517,-118.22436,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,4,9,102.3,High
368418560,WENDY JO            ,Feeder Container,33.77094,-118.21392,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,4,7,102.3,High
367513170,LASSEN              ,Feeder Container,33.75297,-118.22353,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.4,High
368165030,V.A. SAN PEDRO      ,Feeder Container,33.72341,-118.28052,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,APM Terminals,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,0,0,101.9,High
367396670,Z-THREE             ,Feeder Container,33.76369,-118.25701,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.4,High
366904000,VISION              ,Feeder Container,33.73909,-118.22432,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,4,2,102.4,High
368000890,ELIZABETH C         ,Feeder Container,33.74442,-118.22449,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,4,1,102.4,High
367616090,SEA FORCE           ,Feeder Container,33.77005,-118.21251,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,4,4,102.5,High
367698890,LBFD FB20           ,Feeder Container,33.77025,-118.2097,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,4,1,102.4,High
368024740,LB PILOT BOAT  ORION,Feeder Container,33.74723,-118.21566,0.1,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,4,9,102.3,High
367019310,QUIN DELTA          ,Feeder Container,33.73533,-118.23935,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,4,6,102.4,High
367533290,MARIE CHERAMIE,Feeder Container,33.73449,-118.27075,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,3,0,101.9,High
311000111,PEGASUS VOYAGER,Feeder Container,33.694,-118.14065,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,China Shipping,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,1,3,102.4,High
367017440,PIPER INNESS        ,Feeder Container,33.73376,-118.26861,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.4,High
367006770,ROBYN J             ,Feeder Container,33.72956,-118.27642,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.5,High
338525791,AERAS-1,Feeder Container,33.76751,-118.23625,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,4,0,101.9,High
338525147,DEFIANT             ,Feeder Container,33.72358,-118.28069,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,APM Terminals,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,0,2,102.4,High
368159190,LB PILOT POLARIS 3  ,Feeder Container,33.74733,-118.21565,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,4,9,102.3,High
563265600,EVER MATCH          ,Feeder Container,33.74575,-118.27196,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.5,High
366943940,SUPER EXPRESS       ,Feeder Container,33.74875,-118.27396,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,3,1,102.4,High
368165820,V.A.POINT FERMIN    ,Feeder Container,33.72117,-118.27407,5.7,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.4,High
367704150,KRISTINA            ,Feeder Container,33.74611,-118.17533,8.2,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Everport,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,2,4,102.5,High
367641230,MARJORIE C.         ,Feeder Container,33.76944,-118.22912,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,4,7,102.3,High
563289600,ONE PREMIUM         ,Feeder Container,33.7276,-118.16797,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Everport,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,2,6,102.4,High
368431790,OCEAN WARRIOR,Feeder Container,33.73513,-118.27107,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,3,7,102.3,High
367754810,S BASS              ,Feeder Container,33.73911,-118.21712,6.7,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,4,6,102.4,High
368010330,LILLIAN FOSS        ,Feeder Container,33.77098,-118.21134,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,4,3,102.4,High
538004071,CABO DESEADO        ,Feeder Container,33.73625,-118.16142,0.2,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Everport,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,2,2,102.4,High
566482000,APL YANG SHAN,Feeder Container,33.76511,-118.27774,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,3,7,102.3,High
366892000,JAMIE ANN           ,Feeder Container,33.77081,-118.21222,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,4,9,102.3,High
338256000,BLAIR C   ,Feeder Container,33.75341,-118.22608,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,4,6,102.4,High
338921000,CG GEORGE COBB,Feeder Container,33.72836,-118.27043,0.1,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,3,2,102.4,High
367422010,VALKYRIE ,Feeder Container,33.73413,-118.2735,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.3,High
369008000,ELIZABETH ANNE      ,Feeder Container,33.76485,-118.22109,7.6,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,4,4,102.5,High
368136950,HERCULES            ,Feeder Container,33.74022,-118.27813,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,3,0,101.9,High
367625810,DELTA AUDREY        ,Feeder Container,33.73972,-118.27811,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.5,High
338366226,V.A.POINT VICENTE   ,Feeder Container,33.72337,-118.28068,0.0,False,False,2026-09-22 18:03:17.492742+00:00,2026-09-22,9,1,39,2026,Feeder Container,APM Terminals,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,0,2,102.4,High
367580930,TRIUMPHANT          ,Feeder Container,33.75593,-118.18812,7.7,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Everport,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,2,8,102.3,High
367754810,S BASS              ,Feeder Container,33.72459,-118.21949,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.4,High
366760650,LEADER              ,Feeder Container,33.74025,-118.27809,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,3,2,102.4,High
367019310,QUIN DELTA          ,Feeder Container,33.73179,-118.23218,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,4,8,102.3,High
367533290,MARIE CHERAMIE,Feeder Container,33.73448,-118.27075,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,3,8,102.3,High
366921510,SUN SPIRIT          ,Feeder Container,33.73092,-118.26185,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.3,High
367308610,SARAH C.            ,Feeder Container,33.75324,-118.22377,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,4,6,102.4,High
367004260,CABRILLO            ,Feeder Container,33.73413,-118.2686,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,3,7,102.3,High
368418560,WENDY JO            ,Feeder Container,33.77094,-118.21395,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,4,3,102.4,High
367616090,SEA FORCE           ,Feeder Container,33.77002,-118.21249,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.4,High
366998840,MILLENIUM MAVERICK  ,Feeder Container,33.76395,-118.25682,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,3,2,102.4,High
636021666,MSC DARLENE         ,Feeder Container,33.75157,-118.2414,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.5,High
477136800,COSCO KAOHSIUNG     ,Feeder Container,33.73678,-118.19269,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Everport,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,2,3,102.4,High
366857070,JET CAT EXPRESS     ,Feeder Container,33.76177,-118.19969,3.3,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Everport,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,2,0,101.9,High
368237190,GO BEYOND           ,Feeder Container,33.74603,-118.22473,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,4,0,101.9,High
367396670,Z-THREE             ,Feeder Container,33.76368,-118.25697,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.4,High
367748970,BECKY T             ,Feeder Container,33.74935,-118.2308,0.1,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,4,0,101.9,High
636019407,GSL NINGBO          ,Feeder Container,33.70482,-118.13664,0.1,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,China Shipping,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,1,6,102.4,High
366943940,SUPER EXPRESS       ,Feeder Container,33.74982,-118.27374,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.3,High
367707820,MISS MAYA           ,Feeder Container,33.73419,-118.26356,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,3,3,102.4,High
367366670,VULCAN              ,Feeder Container,33.72461,-118.21923,0.1,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,4,9,102.3,High
367704150,KRISTINA            ,Feeder Container,33.76225,-118.19548,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Everport,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,2,7,102.3,High
366978690,EAGLE               ,Feeder Container,33.73129,-118.26093,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.4,High
338118674,BAYWATCH19          ,Feeder Container,33.72625,-118.26904,0.1,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,3,0,101.9,High
477652300,COSCO ENGLAND       ,Feeder Container,33.73162,-118.25817,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,3,3,102.4,High
367422010,VALKYRIE ,Feeder Container,33.73411,-118.27352,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,3,1,102.4,High
367175860,INDEPENDENCE,Feeder Container,33.72875,-118.27515,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,3,0,101.9,High
367034960,PONO,Feeder Container,33.76743,-118.21697,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,4,1,102.4,High
368084540,DELTA TERESA        ,Feeder Container,33.73988,-118.27818,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,3,1,102.4,High
368165820,V.A.POINT FERMIN    ,Feeder Container,33.72349,-118.28053,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,APM Terminals,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,0,9,102.3,High
368453350,DIVE BOAT II,Feeder Container,33.73627,-118.26943,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.3,High
368351350,MARMAC 304          ,Feeder Container,33.74419,-118.22457,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.4,High
367044560,PILOT BOAT BANNING  ,Feeder Container,33.76277,-118.26561,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.4,High
538005624,WIDE ALPHA          ,Feeder Container,33.75357,-118.26418,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.4,High
563265100,WAN HAI A19         ,Feeder Container,33.75863,-118.25918,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,3,3,102.4,High
368225570,MACKENZIE C         ,Feeder Container,33.74216,-118.21837,6.7,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,4,8,102.3,High
441058000,HMM MIR             ,Feeder Container,33.73361,-118.24349,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.4,High
367401030,DELTA BILLIE        ,Feeder Container,33.7565,-118.21763,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.4,High
636025763,MSC FIRENZE         ,Feeder Container,33.70366,-118.15292,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,China Shipping,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,1,8,102.3,High
367625810,DELTA AUDREY,Feeder Container,33.73293,-118.21558,0.1,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,4,3,102.4,High
368000890,ELIZABETH C         ,Feeder Container,33.73778,-118.21707,8.2,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,4,3,102.4,High
367569830,BARBARA J MULHOLLAND,Feeder Container,33.76359,-118.25695,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.5,High
367513170,LASSEN              ,Feeder Container,33.75297,-118.22353,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,4,3,102.4,High
636024654,ZIM ALBATROSS       ,Feeder Container,33.74373,-118.20225,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,4,3,102.4,High
477946000,OOCL ROTTERDAM      ,Feeder Container,33.75996,-118.21421,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,4,2,102.4,High
366886630,EXY JOHNSON,Feeder Container,33.73654,-118.27791,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.4,High
368171260,MADELINE B HAMILTON ,Feeder Container,33.74177,-118.19414,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Everport,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,2,9,102.3,High
366979370,EDITH FOSS          ,Feeder Container,33.71483,-118.24139,4.4,True,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,3,7,102.3,High
368024740,LB PILOT BOAT  ORION,Feeder Container,33.74721,-118.21565,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,4,8,102.3,High
636092786,CAUQUENES           ,Feeder Container,33.73205,-118.24817,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.3,High
368010330,LILLIAN FOSS        ,Feeder Container,33.77098,-118.21133,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,4,0,101.9,High
218834000,POSEN               ,Feeder Container,33.76294,-118.27654,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.3,High
477156900,COSCOSHIPPING PANAMA,Feeder Container,33.75757,-118.21426,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,4,7,102.3,High
366888850,LINDSAY C           ,Feeder Container,33.75361,-118.22412,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,4,9,102.3,High
338366226,V.A.POINT VICENTE   ,Feeder Container,33.72339,-118.28068,0.0,False,False,2026-09-23 18:23:02.582976+00:00,2026-09-23,9,2,39,2026,Feeder Container,APM Terminals,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,0,1,102.4,High
441058000,HMM MIR             ,Feeder Container,33.73354,-118.24345,0.0,False,False,2026-09-24 18:23:55.648845+00:00,2026-09-24,9,3,39,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.5,High
367401030,DELTA BILLIE,Feeder Container,33.7399,-118.27819,0.0,False,False,2026-09-24 18:23:55.648845+00:00,2026-09-24,9,3,39,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.4,High
636013692,YM UTILITY          ,Feeder Container,33.75429,-118.27551,0.0,False,False,2026-09-24 18:23:55.648845+00:00,2026-09-24,9,3,39,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,3,1,102.3,High
