date,terminal,month,predicted_turnaround,congestion_level,is_peak_season
2025-10-16,TraPac,10,101.70192992478813,High,1
2025-10-16,APM Terminals,10,104.37928030987446,High,1
2025-10-17,Everport,10,104.55512590081953,High,1
2025-10-17,China Shipping,10,104.21529921280242,High,1
2025-10-17,Yang Ming,10,103.12199694916629,High,1
2025-10-17,TraPac,10,101.70192992478813,High,1
2025-10-17,APM Terminals,10,104.37928030987446,High,1
2025-10-18,Everport,10,104.57123742471133,High,1
2025-10-18,China Shipping,10,104.23141073669422,High,1
2025-10-18,Yang Ming,10,103.13810847305808,High,1
2025-10-18,TraPac,10,101.71804144867993,High,1
2025-10-18,APM Terminals,10,104.37928030987446,High,1
2025-10-19,Everport,10,104.81163206664525,High,1
2025-10-19,China Shipping,10,104.47180537862813,High,1
2025-10-19,Yang Ming,10,103.35212669797447,High,1
2025-10-19,TraPac,10,101.88156283669322,High,1
2025-10-19,APM Terminals,10,104.61967495180838,High,1
2025-10-20,Everport,10,104.75332284723987,High,1
2025-10-20,China Shipping,10,104.41349615922276,High,1
2025-10-20,Yang Ming,10,103.32019389558663,High,1
2025-10-20,TraPac,10,101.90012687120847,High,1
2025-10-20,APM Terminals,10,104.67904602860979,High,1
2025-10-21,Everport,10,104.55512590081953,High,1
2025-10-21,China Shipping,10,104.21529921280242,High,1
2025-10-21,Yang Ming,10,103.12199694916629,High,1
2025-10-21,TraPac,10,101.70192992478813,High,1
2025-10-21,APM Terminals,10,104.48084908218945,High,1
2025-10-22,Everport,10,104.55512590081953,High,1
2025-10-22,China Shipping,10,104.21529921280242,High,1
2025-10-22,Yang Ming,10,103.12199694916629,High,1
2025-10-22,TraPac,10,101.70192992478813,High,1
2025-10-22,APM Terminals,10,104.48084908218945,High,1
2025-10-23,Everport,10,104.55512590081953,High,1
2025-10-23,China Shipping,10,104.21529921280242,High,1
2025-10-23,Yang Ming,10,103.12199694916629,High,1
2025-10-23,TraPac,10,101.70192992478813,High,1
2025-10-23,APM Terminals,10,104.37928030987446,High,1
2025-10-24,Everport,10,104.55512590081953,High,1
2025-10-24,China Shipping,10,104.21529921280242,High,1
2025-10-24,Yang Ming,10,103.12199694916629,High,1
2025-10-24,TraPac,10,101.70192992478813,High,1
2025-10-24,APM Terminals,10,104.37928030987446,High,1
2025-10-25,Everport,10,104.57123742471133,High,1
2025-10-25,China Shipping,10,104.23141073669422,High,1
2025-10-25,Yang Ming,10,103.13810847305808,High,1
2025-10-25,TraPac,10,101.71804144867993,High,1
2025-10-25,APM Terminals,10,104.37928030987446,High,1
2025-10-26,Everport,10,104.81163206664525,High,1
2025-10-26,China Shipping,10,104.47180537862813,High,1
2025-10-26,Yang Ming,10,103.35212669797447,High,1
2025-10-26,TraPac,10,101.88156283669322,High,1
2025-10-26,APM Terminals,10,104.61967495180838,High,1
2025-10-27,Everport,10,104.75332284723987,High,1
2025-10-27,China Shipping,10,104.41349615922276,High,1
2025-10-27,Yang Ming,10,103.32019389558663,High,1
2025-10-27,TraPac,10,101.90012687120847,High,1
2025-10-27,APM Terminals,10,104.67904602860979,High,1
2025-10-28,Everport,10,104.55512590081953,High,1
2025-10-28,China Shipping,10,104.21529921280242,High,1
2025-10-28,Yang Ming,10,103.12199694916629,High,1
2025-10-28,TraPac,10,101.70192992478813,High,1
2025-10-28,APM Terminals,10,104.48084908218945,High,1
2025-10-29,Everport,10,104.55512590081953,High,1
2025-10-29,China Shipping,10,104.21529921280242,High,1
2025-10-29,Yang Ming,10,103.12199694916629,High,1
2025-10-29,TraPac,10,101.70192992478813,High,1
2025-10-29,APM Terminals,10,104.48084908218945,High,1
2025-10-30,Everport,10,104.55512590081953,High,1
2025-10-30,China Shipping,10,104.21529921280242,High,1
2025-10-30,Yang Ming,10,103.12199694916629,High,1
2025-10-30,TraPac,10,101.70192992478813,High,1
2025-10-30,APM Terminals,10,104.37928030987446,High,1
2025-10-31,Everport,10,104.55512590081953,High,1
2025-10-31,China Shipping,10,104.21529921280242,High,1
2025-10-31,Yang Ming,10,103.12199694916629,High,1
2025-10-31,TraPac,10,101.70192992478813,High,1
2025-10-31,APM Terminals,10,104.37928030987446,High,1
2025-11-01,Everport,11,94.97851475220519,Moderate,0
2025-11-01,China Shipping,11,93.25679614751756,Moderate,0
2025-11-01,Yang Ming,11,91.25358912601362,Moderate,0
2025-11-01,TraPac,11,89.50002982167875,Moderate,0
2025-11-01,APM Terminals,11,97.27166192072863,Moderate,0
2025-11-02,Everport,11,95.2189093941391,Moderate,0
2025-11-02,China Shipping,11,93.49719078945148,Moderate,0
2025-11-02,Yang Ming,11,91.46760735093001,Moderate,0
2025-11-02,TraPac,11,89.66355120969205,Moderate,0
2025-11-02,APM Terminals,11,97.51205656266255,Moderate,0
2025-11-03,Everport,11,95.16060017473373,Moderate,0
2025-11-03,China Shipping,11,93.4388815700461,Moderate,0
2025-11-03,Yang Ming,11,91.43567454854217,Moderate,0
2025-11-03,TraPac,11,89.6821152442073,Moderate,0
2025-11-03,APM Terminals,11,97.57142763946396,Moderate,0
2025-11-04,Everport,11,94.96240322831339,Moderate,0
2025-11-04,China Shipping,11,93.24068462362577,Moderate,0
2025-11-04,Yang Ming,11,91.23747760212183,Moderate,0
2025-11-04,TraPac,11,89.48391829778696,Moderate,0
2025-11-04,APM Terminals,11,97.37323069304362,Moderate,0
2025-11-05,Everport,11,94.96240322831339,Moderate,0
2025-11-05,China Shipping,11,93.24068462362577,Moderate,0
2025-11-05,Yang Ming,11,91.23747760212183,Moderate,0
2025-11-05,TraPac,11,89.48391829778696,Moderate,0
2025-11-05,APM Terminals,11,97.37323069304362,Moderate,0
2025-11-06,Everport,11,94.96240322831339,Moderate,0
2025-11-06,China Shipping,11,93.24068462362577,Moderate,0
2025-11-06,Yang Ming,11,91.23747760212183,Moderate,0
2025-11-06,TraPac,11,89.48391829778696,Moderate,0
2025-11-06,APM Terminals,11,97.27166192072863,Moderate,0
2025-11-07,Everport,11,94.96240322831339,Moderate,0
2025-11-07,China Shipping,11,93.24068462362577,Moderate,0
2025-11-07,Yang Ming,11,91.23747760212183,Moderate,0
2025-11-07,TraPac,11,89.48391829778696,Moderate,0
2025-11-07,APM Terminals,11,97.27166192072863,Moderate,0
2025-11-08,Everport,11,94.97851475220519,Moderate,0
2025-11-08,China Shipping,11,93.25679614751756,Moderate,0
2025-11-08,Yang Ming,11,91.25358912601362,Moderate,0
2025-11-08,TraPac,11,89.50002982167875,Moderate,0
2025-11-08,APM Terminals,11,97.27166192072863,Moderate,0
2025-11-09,Everport,11,95.2189093941391,Moderate,0
2025-11-09,China Shipping,11,93.49719078945148,Moderate,0
2025-11-09,Yang Ming,11,91.46760735093001,Moderate,0
2025-11-09,TraPac,11,89.66355120969205,Moderate,0
2025-11-09,APM Terminals,11,97.51205656266255,Moderate,0
2025-11-10,Everport,11,95.17947959884286,Moderate,0
2025-11-10,China Shipping,11,93.45776099415524,Moderate,0
2025-11-10,Yang Ming,11,91.4545539726513,Moderate,0
2025-11-10,TraPac,11,89.89674897339685,Moderate,0
2025-11-10,APM Terminals,11,97.59030706357309,Moderate,0
2025-11-11,Everport,11,94.98128265242252,Moderate,0
2025-11-11,China Shipping,11,93.2595640477349,Moderate,0
2025-11-11,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-11,TraPac,11,89.69855202697651,Moderate,0
2025-11-11,APM Terminals,11,97.39211011715275,Moderate,0
2025-11-12,Everport,11,94.98128265242252,Moderate,0
2025-11-12,China Shipping,11,93.2595640477349,Moderate,0
2025-11-12,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-12,TraPac,11,89.69855202697651,Moderate,0
2025-11-12,APM Terminals,11,97.39211011715275,Moderate,0
2025-11-13,Everport,11,94.98128265242252,Moderate,0
2025-11-13,China Shipping,11,93.2595640477349,Moderate,0
2025-11-13,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-13,TraPac,11,89.69855202697651,Moderate,0
2025-11-13,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-14,Everport,11,94.98128265242252,Moderate,0
2025-11-14,China Shipping,11,93.2595640477349,Moderate,0
2025-11-14,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-14,TraPac,11,89.69855202697651,Moderate,0
2025-11-14,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-15,Everport,11,94.99739417631432,Moderate,0
2025-11-15,China Shipping,11,93.27567557162669,Moderate,0
2025-11-15,Yang Ming,11,91.27246855012275,Moderate,0
2025-11-15,TraPac,11,89.71466355086831,Moderate,0
2025-11-15,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-16,Everport,11,95.23778881824823,Moderate,0
2025-11-16,China Shipping,11,93.51607021356061,Moderate,0
2025-11-16,Yang Ming,11,91.48648677503914,Moderate,0
2025-11-16,TraPac,11,89.8781849388816,Moderate,0
2025-11-16,APM Terminals,11,97.53093598677168,Moderate,0
2025-11-17,Everport,11,95.17947959884286,Moderate,0
2025-11-17,China Shipping,11,93.45776099415524,Moderate,0
2025-11-17,Yang Ming,11,91.4545539726513,Moderate,0
2025-11-17,TraPac,11,89.89674897339685,Moderate,0
2025-11-17,APM Terminals,11,97.59030706357309,Moderate,0
2025-11-18,Everport,11,94.98128265242252,Moderate,0
2025-11-18,China Shipping,11,93.2595640477349,Moderate,0
2025-11-18,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-18,TraPac,11,89.69855202697651,Moderate,0
2025-11-18,APM Terminals,11,97.39211011715275,Moderate,0
2025-11-19,Everport,11,94.98128265242252,Moderate,0
2025-11-19,China Shipping,11,93.2595640477349,Moderate,0
2025-11-19,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-19,TraPac,11,89.69855202697651,Moderate,0
2025-11-19,APM Terminals,11,97.39211011715275,Moderate,0
2025-11-20,Everport,11,94.98128265242252,Moderate,0
2025-11-20,China Shipping,11,93.2595640477349,Moderate,0
2025-11-20,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-20,TraPac,11,89.69855202697651,Moderate,0
2025-11-20,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-21,Everport,11,94.98128265242252,Moderate,0
2025-11-21,China Shipping,11,93.2595640477349,Moderate,0
2025-11-21,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-21,TraPac,11,89.69855202697651,Moderate,0
2025-11-21,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-22,Everport,11,94.99739417631432,Moderate,0
2025-11-22,China Shipping,11,93.27567557162669,Moderate,0
2025-11-22,Yang Ming,11,91.27246855012275,Moderate,0
2025-11-22,TraPac,11,89.71466355086831,Moderate,0
2025-11-22,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-23,Everport,11,95.23778881824823,Moderate,0
2025-11-23,China Shipping,11,93.51607021356061,Moderate,0
2025-11-23,Yang Ming,11,91.48648677503914,Moderate,0
2025-11-23,TraPac,11,89.8781849388816,Moderate,0
2025-11-23,APM Terminals,11,97.53093598677168,Moderate,0
2025-11-24,Everport,11,95.17947959884286,Moderate,0
2025-11-24,China Shipping,11,93.45776099415524,Moderate,0
2025-11-24,Yang Ming,11,91.4545539726513,Moderate,0
2025-11-24,TraPac,11,89.89674897339685,Moderate,0
2025-11-24,APM Terminals,11,97.59030706357309,Moderate,0
2025-11-25,Everport,11,94.98128265242252,Moderate,0
2025-11-25,China Shipping,11,93.2595640477349,Moderate,0
2025-11-25,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-25,TraPac,11,89.69855202697651,Moderate,0
2025-11-25,APM Terminals,11,97.39211011715275,Moderate,0
2025-11-26,Everport,11,94.98128265242252,Moderate,0
2025-11-26,China Shipping,11,93.2595640477349,Moderate,0
2025-11-26,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-26,TraPac,11,89.69855202697651,Moderate,0
2025-11-26,APM Terminals,11,97.39211011715275,Moderate,0
2025-11-27,Everport,11,94.98128265242252,Moderate,0
2025-11-27,China Shipping,11,93.2595640477349,Moderate,0
2025-11-27,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-27,TraPac,11,89.69855202697651,Moderate,0
2025-11-27,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-28,Everport,11,94.98128265242252,Moderate,0
2025-11-28,China Shipping,11,93.2595640477349,Moderate,0
2025-11-28,Yang Ming,11,91.25635702623096,Moderate,0
2025-11-28,TraPac,11,89.69855202697651,Moderate,0
2025-11-28,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-29,Everport,11,94.99739417631432,Moderate,0
2025-11-29,China Shipping,11,93.27567557162669,Moderate,0
2025-11-29,Yang Ming,11,91.27246855012275,Moderate,0
2025-11-29,TraPac,11,89.71466355086831,Moderate,0
2025-11-29,APM Terminals,11,97.29054134483776,Moderate,0
2025-11-30,Everport,11,95.23778881824823,Moderate,0
2025-11-30,China Shipping,11,93.51607021356061,Moderate,0
2025-11-30,Yang Ming,11,91.48648677503914,Moderate,0
2025-11-30,TraPac,11,89.8781849388816,Moderate,0
2025-11-30,APM Terminals,11,97.53093598677168,Moderate,0
2025-12-01,Everport,12,95.17947959884286,Moderate,0
2025-12-01,China Shipping,12,93.45776099415524,Moderate,0
2025-12-01,Yang Ming,12,91.4545539726513,Moderate,0
2025-12-01,TraPac,12,89.89674897339685,Moderate,0
2025-12-01,APM Terminals,12,97.59030706357309,Moderate,0
2025-12-02,Everport,12,94.98128265242252,Moderate,0
2025-12-02,China Shipping,12,93.2595640477349,Moderate,0
2025-12-02,Yang Ming,12,91.25635702623096,Moderate,0
2025-12-02,TraPac,12,89.69855202697651,Moderate,0
2025-12-02,APM Terminals,12,97.39211011715275,Moderate,0
2025-12-03,Everport,12,94.98128265242252,Moderate,0
2025-12-03,China Shipping,12,93.2595640477349,Moderate,0
2025-12-03,Yang Ming,12,91.25635702623096,Moderate,0
2025-12-03,TraPac,12,89.69855202697651,Moderate,0
2025-12-03,APM Terminals,12,97.39211011715275,Moderate,0
2025-12-04,Everport,12,94.98128265242252,Moderate,0
2025-12-04,China Shipping,12,93.2595640477349,Moderate,0
2025-12-04,Yang Ming,12,91.25635702623096,Moderate,0
2025-12-04,TraPac,12,89.69855202697651,Moderate,0
2025-12-04,APM Terminals,12,97.29054134483776,Moderate,0
2025-12-05,Everport,12,94.98128265242252,Moderate,0
2025-12-05,China Shipping,12,93.2595640477349,Moderate,0
2025-12-05,Yang Ming,12,91.25635702623096,Moderate,0
2025-12-05,TraPac,12,89.69855202697651,Moderate,0
2025-12-05,APM Terminals,12,97.29054134483776,Moderate,0
2025-12-06,Everport,12,94.99739417631432,Moderate,0
2025-12-06,China Shipping,12,93.27567557162669,Moderate,0
2025-12-06,Yang Ming,12,91.27246855012275,Moderate,0
2025-12-06,TraPac,12,89.71466355086831,Moderate,0
2025-12-06,APM Terminals,12,97.29054134483776,Moderate,0
2025-12-07,Everport,12,95.23778881824823,Moderate,0
2025-12-07,China Shipping,12,93.51607021356061,Moderate,0
2025-12-07,Yang Ming,12,91.48648677503914,Moderate,0
2025-12-07,TraPac,12,89.8781849388816,Moderate,0
2025-12-07,APM Terminals,12,97.53093598677168,Moderate,0
2025-12-08,Everport,12,95.17947959884286,Moderate,0
2025-12-08,China Shipping,12,93.45776099415524,Moderate,0
2025-12-08,Yang Ming,12,91.4545539726513,Moderate,0
2025-12-08,TraPac,12,89.89674897339685,Moderate,0
2025-12-08,APM Terminals,12,97.59030706357309,Moderate,0
2025-12-09,Everport,12,94.98128265242252,Moderate,0
2025-12-09,China Shipping,12,93.2595640477349,Moderate,0
2025-12-09,Yang Ming,12,91.25635702623096,Moderate,0
2025-12-09,TraPac,12,89.69855202697651,Moderate,0
2025-12-09,APM Terminals,12,97.39211011715275,Moderate,0
2025-12-10,Everport,12,94.98128265242252,Moderate,0
2025-12-10,China Shipping,12,93.2595640477349,Moderate,0
2025-12-10,Yang Ming,12,91.25635702623096,Moderate,0
2025-12-10,TraPac,12,89.69855202697651,Moderate,0
2025-12-10,APM Terminals,12,97.39211011715275,Moderate,0
2025-12-11,Everport,12,94.98128265242252,Moderate,0
2025-12-11,China Shipping,12,93.2595640477349,Moderate,0
2025-12-11,Yang Ming,12,91.25635702623096,Moderate,0
2025-12-11,TraPac,12,89.69855202697651,Moderate,0
2025-12-11,APM Terminals,12,97.29054134483776,Moderate,0
2025-12-12,Everport,12,94.98128265242252,Moderate,0
2025-12-12,China Shipping,12,93.2595640477349,Moderate,0
2025-12-12,Yang Ming,12,91.25635702623096,Moderate,0
2025-12-12,TraPac,12,89.69855202697651,Moderate,0
2025-12-12,APM Terminals,12,97.29054134483776,Moderate,0
2025-12-13,Everport,12,94.99739417631432,Moderate,0
2025-12-13,China Shipping,12,93.27567557162669,Moderate,0
2025-12-13,Yang Ming,12,91.27246855012275,Moderate,0
2025-12-13,TraPac,12,89.71466355086831,Moderate,0
2025-12-13,APM Terminals,12,97.29054134483776,Moderate,0
2025-12-14,Everport,12,95.23778881824823,Moderate,0
2025-12-14,China Shipping,12,93.51607021356061,Moderate,0
2025-12-14,Yang Ming,12,91.48648677503914,Moderate,0
2025-12-14,TraPac,12,89.8781849388816,Moderate,0
2025-12-14,APM Terminals,12,97.53093598677168,Moderate,0
2025-12-15,Everport,12,95.14842883161242,Moderate,0
2025-12-15,China Shipping,12,93.4267102269248,Moderate,0
2025-12-15,Yang Ming,12,91.42350320542086,Moderate,0
2025-12-15,TraPac,12,89.86569820616641,Moderate,0
2025-12-15,APM Terminals,12,97.55925629634265,Moderate,0
2025-12-16,Everport,12,94.95023188519208,Moderate,0
2025-12-16,China Shipping,12,93.22851328050446,Moderate,0
2025-12-16,Yang Ming,12,91.22530625900052,Moderate,0
2025-12-16,TraPac,12,89.66750125974607,Moderate,0
2025-12-16,APM Terminals,12,97.36105934992231,Moderate,0
2025-12-17,Everport,12,94.95023188519208,Moderate,0
2025-12-17,China Shipping,12,93.22851328050446,Moderate,0
2025-12-17,Yang Ming,12,91.22530625900052,Moderate,0
2025-12-17,TraPac,12,89.66750125974607,Moderate,0
2025-12-17,APM Terminals,12,97.36105934992231,Moderate,0
2025-12-18,Everport,12,94.95023188519208,Moderate,0
2025-12-18,China Shipping,12,93.22851328050446,Moderate,0
2025-12-18,Yang Ming,12,91.22530625900052,Moderate,0
2025-12-18,TraPac,12,89.66750125974607,Moderate,0
2025-12-18,APM Terminals,12,97.25949057760732,Moderate,0
2025-12-19,Everport,12,94.95023188519208,Moderate,0
2025-12-19,China Shipping,12,93.22851328050446,Moderate,0
2025-12-19,Yang Ming,12,91.22530625900052,Moderate,0
2025-12-19,TraPac,12,89.66750125974607,Moderate,0
2025-12-19,APM Terminals,12,97.25949057760732,Moderate,0
2025-12-20,Everport,12,94.96634340908388,Moderate,0
2025-12-20,China Shipping,12,93.24462480439625,Moderate,0
2025-12-20,Yang Ming,12,91.24141778289231,Moderate,0
2025-12-20,TraPac,12,89.68361278363787,Moderate,0
2025-12-20,APM Terminals,12,97.25949057760732,Moderate,0
2025-12-21,Everport,12,95.2067380510178,Moderate,0
2025-12-21,China Shipping,12,93.48501944633017,Moderate,0
2025-12-21,Yang Ming,12,91.4554360078087,Moderate,0
2025-12-21,TraPac,12,89.84713417165116,Moderate,0
2025-12-21,APM Terminals,12,97.49988521954124,Moderate,0
2025-12-22,Everport,12,95.01354814706153,Moderate,0
2025-12-22,China Shipping,12,93.2918295423739,Moderate,0
2025-12-22,Yang Ming,12,91.28862252086996,Moderate,0
2025-12-22,TraPac,12,89.73081752161552,Moderate,0
2025-12-22,APM Terminals,12,97.42437561179176,Moderate,0
2025-12-23,Everport,12,94.95023188519208,Moderate,0
2025-12-23,China Shipping,12,93.22851328050446,Moderate,0
2025-12-23,Yang Ming,12,91.22530625900052,Moderate,0
2025-12-23,TraPac,12,89.66750125974607,Moderate,0
2025-12-23,APM Terminals,12,97.36105934992231,Moderate,0
2025-12-24,Everport,12,94.95023188519208,Moderate,0
2025-12-24,China Shipping,12,93.22851328050446,Moderate,0
2025-12-24,Yang Ming,12,91.22530625900052,Moderate,0
2025-12-24,TraPac,12,89.66750125974607,Moderate,0
2025-12-24,APM Terminals,12,97.36105934992231,Moderate,0
2025-12-25,Everport,12,94.95023188519208,Moderate,0
2025-12-25,China Shipping,12,93.22851328050446,Moderate,0
2025-12-25,Yang Ming,12,91.22530625900052,Moderate,0
2025-12-25,TraPac,12,89.66750125974607,Moderate,0
2025-12-25,APM Terminals,12,97.25949057760732,Moderate,0
2025-12-26,Everport,12,94.95023188519208,Moderate,0
2025-12-26,China Shipping,12,93.22851328050446,Moderate,0
2025-12-26,Yang Ming,12,91.22530625900052,Moderate,0
2025-12-26,TraPac,12,89.66750125974607,Moderate,0
2025-12-26,APM Terminals,12,97.25949057760732,Moderate,0
2025-12-27,Everport,12,94.96634340908388,Moderate,0
2025-12-27,China Shipping,12,93.24462480439625,Moderate,0
2025-12-27,Yang Ming,12,91.24141778289231,Moderate,0
2025-12-27,TraPac,12,89.68361278363787,Moderate,0
2025-12-27,APM Terminals,12,97.25949057760732,Moderate,0
2025-12-28,Everport,12,95.2067380510178,Moderate,0
2025-12-28,China Shipping,12,93.48501944633017,Moderate,0
2025-12-28,Yang Ming,12,91.4554360078087,Moderate,0
2025-12-28,TraPac,12,89.84713417165116,Moderate,0
2025-12-28,APM Terminals,12,97.49988521954124,Moderate,0
2025-12-29,Everport,12,95.12371916449916,Moderate,0
2025-12-29,China Shipping,12,93.4615603118561,Moderate,0
2025-12-29,Yang Ming,12,91.3987935383076,Moderate,0
2025-12-29,TraPac,12,89.64523423397273,Moderate,0
2025-12-29,APM Terminals,12,97.36844947001264,Moderate,0
2025-12-30,Everport,12,94.92552221807883,Moderate,0
2025-12-30,China Shipping,12,93.26336336543577,Moderate,0
2025-12-30,Yang Ming,12,91.20059659188726,Moderate,0
2025-12-30,TraPac,12,89.44703728755239,Moderate,0
2025-12-30,APM Terminals,12,97.1702525235923,Moderate,0
2025-12-31,Everport,12,94.92552221807883,Moderate,0
2025-12-31,China Shipping,12,93.26336336543577,Moderate,0
2025-12-31,Yang Ming,12,91.20059659188726,Moderate,0
2025-12-31,TraPac,12,89.44703728755239,Moderate,0
2025-12-31,APM Terminals,12,97.1702525235923,Moderate,0
