arrival_date,terminal,vessel_calls,avg_turnaround,avg_dwell,total_teu,delay_count,delay_rate
2023-10-20,Everport,6,126.5,1.9666666666666668,49889,1,0.167
2023-10-20,TraPac,5,111.8,1.7399999999999998,28458,0,0.0
2023-10-20,Yang Ming,5,110.02000000000001,2.48,65705,1,0.2
2023-10-21,APM Terminals,6,98.3,2.1166666666666667,55816,0,0.0
2023-10-21,China Shipping,9,119.16666666666667,2.177777777777778,99571,1,0.111
2023-10-21,Everport,5,106.64000000000001,1.9600000000000002,34735,1,0.2
2023-10-21,TraPac,10,109.64000000000001,2.07,100225,2,0.2
2023-10-21,Yang Ming,6,120.18333333333334,2.066666666666667,72063,0,0.0
2023-10-22,APM Terminals,6,115.75,1.95,48884,0,0.0
2023-10-22,China Shipping,5,114.58,2.38,60549,2,0.4
2023-10-22,Everport,6,119.41666666666667,2.85,68162,0,0.0
2023-10-22,TraPac,8,112.5875,2.1125,72149,1,0.125
2023-10-22,Yang Ming,2,118.65,1.35,18340,0,0.0
2023-10-23,APM Terminals,2,114.45,1.9,12665,0,0.0
2023-10-23,China Shipping,7,127.27142857142857,2.6,81310,1,0.143
2023-10-23,Everport,6,122.23333333333333,1.8333333333333333,41423,0,0.0
2023-10-23,TraPac,7,118.24285714285715,2.0714285714285716,70837,1,0.143
2023-10-23,Yang Ming,10,118.74000000000001,1.92,75681,3,0.3
2023-10-24,APM Terminals,3,117.2,1.6666666666666667,15966,0,0.0
2023-10-24,China Shipping,10,113.89000000000001,2.2199999999999998,105000,1,0.1
2023-10-24,Everport,7,117.35714285714286,1.7571428571428573,63337,0,0.0
2023-10-24,TraPac,3,113.46666666666665,2.3666666666666667,33466,1,0.333
2023-10-24,Yang Ming,6,117.16666666666667,2.1166666666666667,67632,1,0.167
2023-10-25,APM Terminals,7,120.89999999999999,1.6571428571428573,46670,0,0.0
2023-10-25,China Shipping,7,121.85714285714286,2.3000000000000003,78061,4,0.571
2023-10-25,Everport,5,115.0,1.56,31594,1,0.2
2023-10-25,TraPac,6,115.39999999999999,2.433333333333333,72971,1,0.167
2023-10-25,Yang Ming,8,120.75,1.7625,52837,2,0.25
2023-10-26,APM Terminals,9,129.52222222222224,2.0777777777777775,61938,1,0.111
2023-10-26,China Shipping,6,116.14999999999999,2.3833333333333333,73079,1,0.167
2023-10-26,Everport,7,112.87142857142858,2.185714285714286,73169,0,0.0
2023-10-26,TraPac,9,116.43333333333334,1.8555555555555554,84549,1,0.111
2023-10-26,Yang Ming,4,122.0,2.025,41035,2,0.5
2023-10-27,APM Terminals,5,117.85999999999999,2.46,48316,1,0.2
2023-10-27,China Shipping,6,117.31666666666666,2.4499999999999997,75351,2,0.333
2023-10-27,Everport,4,109.85,1.75,22801,1,0.25
2023-10-27,TraPac,8,117.05,2.5375,96704,2,0.25
2023-10-27,Yang Ming,13,116.57692307692308,2.223076923076923,133464,2,0.154
2023-10-28,APM Terminals,9,114.67777777777776,2.322222222222222,110419,2,0.222
2023-10-28,China Shipping,10,106.49000000000001,2.44,122292,1,0.1
2023-10-28,Everport,6,124.43333333333334,2.033333333333333,66341,0,0.0
2023-10-28,TraPac,10,120.59,1.86,75227,1,0.1
2023-10-28,Yang Ming,5,115.36000000000001,2.2600000000000002,45980,0,0.0
2023-10-29,APM Terminals,9,114.05555555555556,1.5333333333333334,48894,1,0.111
2023-10-29,China Shipping,2,93.8,2.55,17480,0,0.0
2023-10-29,Everport,4,110.15,1.825,39325,0,0.0
2023-10-29,TraPac,5,117.6,2.12,37131,1,0.2
2023-10-29,Yang Ming,5,113.16,2.42,62742,0,0.0
2023-10-30,APM Terminals,8,116.2375,2.2375,88033,3,0.375
2023-10-30,China Shipping,2,125.95,2.9000000000000004,22916,2,1.0
2023-10-30,Everport,12,119.97500000000001,2.2583333333333333,120736,4,0.333
2023-10-30,TraPac,7,114.54285714285713,1.9285714285714286,59445,2,0.286
2023-10-30,Yang Ming,9,122.1222222222222,2.177777777777778,96306,3,0.333
2023-10-31,APM Terminals,6,109.13333333333333,2.283333333333333,50714,1,0.167
2023-10-31,China Shipping,3,114.73333333333333,2.1666666666666665,33479,0,0.0
2023-10-31,Everport,4,116.125,2.125,36547,2,0.5
2023-10-31,TraPac,9,113.62222222222222,2.4222222222222225,80989,0,0.0
2023-10-31,Yang Ming,8,114.2,2.0375,83425,1,0.125
2023-11-01,APM Terminals,7,79.77142857142857,1.5999999999999999,51162,0,0.0
2023-11-01,China Shipping,6,82.55,1.9333333333333333,63183,1,0.167
2023-11-01,Everport,5,70.4,2.04,44862,1,0.2
2023-11-01,TraPac,6,89.31666666666666,1.866666666666667,46055,1,0.167
2023-11-01,Yang Ming,5,88.74,1.8199999999999998,28304,0,0.0
2023-11-02,APM Terminals,8,103.23750000000001,2.0,64707,0,0.0
2023-11-02,China Shipping,7,87.81428571428572,2.414285714285714,82556,3,0.429
2023-11-02,Everport,8,98.3375,2.1375,70479,1,0.125
2023-11-02,TraPac,6,85.23333333333333,2.316666666666667,57963,2,0.333
2023-11-02,Yang Ming,7,85.55714285714285,2.3000000000000003,70660,3,0.429
2023-11-03,APM Terminals,3,88.96666666666665,2.066666666666667,36339,0,0.0
2023-11-03,China Shipping,4,98.075,1.975,44135,1,0.25
2023-11-03,Everport,4,100.325,1.975,30318,1,0.25
2023-11-03,TraPac,6,86.93333333333334,2.233333333333333,66804,0,0.0
2023-11-03,Yang Ming,5,95.17999999999999,1.98,35080,0,0.0
2023-11-04,APM Terminals,4,89.825,1.65,17912,2,0.5
2023-11-04,China Shipping,6,89.13333333333333,2.1,53361,1,0.167
2023-11-04,Everport,4,79.9,2.075,41402,2,0.5
2023-11-04,TraPac,6,104.18333333333334,2.0500000000000003,58080,1,0.167
2023-11-04,Yang Ming,6,90.41666666666667,2.3833333333333333,71240,3,0.5
2023-11-05,APM Terminals,1,92.8,1.6,2113,0,0.0
2023-11-05,China Shipping,9,89.85555555555555,1.9333333333333331,84145,2,0.222
2023-11-05,Everport,7,84.22857142857143,2.157142857142857,57235,1,0.143
2023-11-05,TraPac,4,97.7,2.075,40877,1,0.25
2023-11-05,Yang Ming,3,88.06666666666666,2.533333333333333,38623,1,0.333
2023-11-06,APM Terminals,7,89.74285714285713,2.8428571428571425,91756,1,0.143
2023-11-06,China Shipping,8,89.375,2.225,89998,0,0.0
2023-11-06,Everport,3,81.96666666666667,2.4,33206,0,0.0
2023-11-06,TraPac,2,108.2,2.45,25996,0,0.0
2023-11-06,Yang Ming,3,92.33333333333333,2.4333333333333336,37737,0,0.0
2023-11-07,APM Terminals,9,91.26666666666667,2.1555555555555554,87024,1,0.111
2023-11-07,China Shipping,4,84.675,2.3,50234,0,0.0
2023-11-07,Everport,4,85.05000000000001,1.675,38973,1,0.25
2023-11-07,TraPac,2,98.5,2.3,21622,1,0.5
2023-11-07,Yang Ming,10,89.08,2.23,121422,0,0.0
2023-11-08,APM Terminals,6,80.83333333333333,2.25,59904,0,0.0
2023-11-08,China Shipping,3,85.39999999999999,2.1999999999999997,29722,1,0.333
2023-11-08,Everport,9,94.28888888888889,2.6888888888888887,129965,1,0.111
2023-11-08,TraPac,5,91.4,1.98,38154,0,0.0
2023-11-08,Yang Ming,2,79.75,1.35,17979,0,0.0
2023-11-09,APM Terminals,5,90.22,2.02,43763,1,0.2
2023-11-09,China Shipping,4,92.125,2.275,43847,0,0.0
2023-11-09,Everport,7,87.12857142857142,2.5,68753,3,0.429
2023-11-09,TraPac,6,81.63333333333334,2.0,66786,2,0.333
2023-11-09,Yang Ming,9,89.67777777777778,2.1666666666666665,88404,3,0.333
2023-11-10,APM Terminals,6,84.61666666666666,1.7166666666666668,40822,0,0.0
2023-11-10,China Shipping,8,88.725,2.075,76795,1,0.125
2023-11-10,Everport,6,91.83333333333333,2.0500000000000003,58110,0,0.0
2023-11-10,TraPac,8,81.7625,2.275,76122,1,0.125
2023-11-10,Yang Ming,7,77.71428571428571,2.0714285714285716,94918,2,0.286
2023-11-11,APM Terminals,6,83.2,2.4499999999999997,77498,2,0.333
2023-11-11,China Shipping,3,86.73333333333333,2.1333333333333333,20066,0,0.0
2023-11-11,Everport,7,91.5,2.3714285714285714,73639,1,0.143
2023-11-11,TraPac,5,82.76,1.6,26164,1,0.2
2023-11-11,Yang Ming,7,78.72857142857143,2.6571428571428575,99585,0,0.0
2023-11-12,APM Terminals,9,91.37777777777778,2.2777777777777777,106555,0,0.0
2023-11-12,China Shipping,4,89.175,2.15,36701,0,0.0
2023-11-12,Everport,4,86.575,2.075,35645,1,0.25
2023-11-12,TraPac,8,85.875,1.75,61633,2,0.25
2023-11-12,Yang Ming,5,92.74,2.58,65426,0,0.0
2023-11-13,APM Terminals,6,81.60000000000001,2.3833333333333333,75331,2,0.333
2023-11-13,China Shipping,4,96.925,2.275,36523,1,0.25
2023-11-13,Everport,4,95.95,2.175,39310,0,0.0
2023-11-13,TraPac,6,100.01666666666667,1.7166666666666668,47315,2,0.333
2023-11-13,Yang Ming,8,79.25,1.675,49639,2,0.25
2023-11-14,APM Terminals,4,99.95,1.9,22019,0,0.0
2023-11-14,China Shipping,3,84.46666666666665,2.5,37289,0,0.0
2023-11-14,Everport,4,85.875,2.225,44636,1,0.25
2023-11-14,TraPac,2,69.69999999999999,2.3499999999999996,13291,0,0.0
2023-11-14,Yang Ming,3,93.33333333333333,1.7666666666666666,24304,0,0.0
2023-11-15,APM Terminals,6,86.35000000000001,1.9333333333333336,48171,0,0.0
2023-11-15,China Shipping,4,98.5,1.575,23313,0,0.0
2023-11-15,Everport,6,86.88333333333333,2.1666666666666665,74410,4,0.667
2023-11-15,TraPac,7,95.34285714285714,2.357142857142857,76779,0,0.0
2023-11-15,Yang Ming,3,83.16666666666667,2.3666666666666667,32508,0,0.0
2023-11-16,APM Terminals,3,100.16666666666667,2.466666666666667,35283,2,0.667
2023-11-16,China Shipping,7,92.54285714285713,2.0,70530,0,0.0
2023-11-16,Everport,5,71.44,2.1399999999999997,56039,1,0.2
2023-11-16,TraPac,6,75.3,2.033333333333333,71284,1,0.167
2023-11-16,Yang Ming,3,99.5,3.0,43477,0,0.0
2023-11-17,APM Terminals,9,86.46666666666667,2.211111111111111,112378,0,0.0
2023-11-17,China Shipping,4,91.675,2.15,31516,0,0.0
2023-11-17,Everport,7,87.61428571428571,2.4857142857142853,86528,0,0.0
2023-11-17,TraPac,7,103.08571428571429,1.8428571428571427,50659,0,0.0
2023-11-17,Yang Ming,4,81.95,2.075,42014,0,0.0
2023-11-18,APM Terminals,11,91.12727272727273,2.3363636363636364,142969,2,0.182
2023-11-18,China Shipping,3,95.60000000000001,1.7666666666666666,10051,1,0.333
2023-11-18,Everport,8,83.8125,2.1375,78234,2,0.25
2023-11-18,TraPac,4,83.32499999999999,2.125,42461,1,0.25
2023-11-18,Yang Ming,8,90.6375,1.8125,69958,1,0.125
2023-11-19,APM Terminals,4,92.275,2.525,64410,2,0.5
2023-11-19,China Shipping,5,77.88,2.56,62624,1,0.2
2023-11-19,Everport,6,94.10000000000001,2.066666666666667,61073,0,0.0
2023-11-19,TraPac,11,91.36363636363636,1.918181818181818,109879,0,0.0
2023-11-19,Yang Ming,6,86.95,2.2666666666666666,69325,0,0.0
2023-11-20,APM Terminals,4,88.57499999999999,2.2,41678,0,0.0
2023-11-20,China Shipping,2,90.65,1.7,9759,0,0.0
2023-11-20,Everport,1,94.5,1.1,7175,0,0.0
2023-11-20,TraPac,4,88.4,1.9,42986,1,0.25
2023-11-20,Yang Ming,7,84.17142857142858,2.2714285714285714,72955,1,0.143
2023-11-21,APM Terminals,7,91.17142857142858,2.3000000000000003,87298,0,0.0
2023-11-21,China Shipping,8,96.6625,1.6,64496,2,0.25
2023-11-21,Everport,7,83.60000000000001,2.0714285714285716,58190,2,0.286
2023-11-21,TraPac,10,85.52000000000001,2.2199999999999998,105048,0,0.0
2023-11-21,Yang Ming,5,85.4,2.58,59806,1,0.2
2023-11-22,APM Terminals,4,91.69999999999999,2.425,34026,1,0.25
2023-11-22,China Shipping,13,93.87692307692308,2.4,148271,2,0.154
2023-11-22,Everport,10,88.0,2.21,124590,3,0.3
2023-11-22,TraPac,2,67.8,1.8,17962,0,0.0
2023-11-22,Yang Ming,5,86.72,1.7399999999999998,40766,0,0.0
2023-11-23,APM Terminals,8,87.775,2.0875,85948,2,0.25
2023-11-23,China Shipping,3,112.06666666666666,2.033333333333333,29269,0,0.0
2023-11-23,Everport,5,84.4,2.44,66427,0,0.0
2023-11-23,TraPac,5,89.96000000000001,2.62,57229,0,0.0
2023-11-23,Yang Ming,8,91.75,2.25,81341,1,0.125
2023-11-24,APM Terminals,4,82.2,2.15,39436,0,0.0
2023-11-24,China Shipping,8,87.7875,2.1375,83796,0,0.0
2023-11-24,Everport,4,88.525,2.125,47001,0,0.0
2023-11-24,TraPac,10,91.64,2.75,111099,1,0.1
2023-11-24,Yang Ming,5,86.6,1.7600000000000002,31994,3,0.6
2023-11-25,APM Terminals,5,86.78,2.2600000000000002,48096,3,0.6
2023-11-25,China Shipping,7,94.17142857142858,2.242857142857143,96118,1,0.143
2023-11-25,Everport,9,96.33333333333333,2.022222222222222,75374,0,0.0
2023-11-25,TraPac,2,99.15,2.1,17640,1,0.5
2023-11-25,Yang Ming,5,88.08,1.92,49569,1,0.2
2023-11-26,APM Terminals,8,83.85,1.8125,82169,0,0.0
2023-11-26,China Shipping,6,96.13333333333334,2.3833333333333333,72251,1,0.167
2023-11-26,TraPac,4,96.85,1.875,31296,2,0.5
2023-11-26,Yang Ming,9,93.43333333333334,1.9666666666666666,90911,2,0.222
2023-11-27,APM Terminals,8,93.0625,2.1,80889,0,0.0
2023-11-27,China Shipping,3,112.63333333333333,1.6666666666666667,28287,0,0.0
2023-11-27,Everport,9,79.30000000000001,1.9555555555555557,77180,0,0.0
2023-11-27,TraPac,3,95.7,1.6333333333333335,14450,1,0.333
2023-11-27,Yang Ming,7,94.28571428571429,2.257142857142857,88733,3,0.429
2023-11-28,APM Terminals,4,99.0,2.575,50829,1,0.25
2023-11-28,China Shipping,5,87.24,2.38,56788,0,0.0
2023-11-28,Everport,8,86.9375,2.2,83321,0,0.0
2023-11-28,TraPac,5,92.32000000000001,2.06,40359,3,0.6
2023-11-28,Yang Ming,6,94.25,2.2666666666666666,67444,0,0.0
2023-11-29,APM Terminals,6,96.85000000000001,2.1,62707,3,0.5
2023-11-29,China Shipping,3,104.96666666666665,2.3666666666666667,33928,0,0.0
2023-11-29,Everport,1,116.4,1.7,7196,0,0.0
2023-11-29,TraPac,10,95.61,1.92,74974,1,0.1
2023-11-29,Yang Ming,5,82.0,2.1399999999999997,40815,2,0.4
2023-11-30,APM Terminals,11,87.7909090909091,2.2363636363636363,113060,4,0.364
2023-11-30,China Shipping,5,81.64,2.62,64841,0,0.0
2023-11-30,Everport,1,103.9,2.5,10494,0,0.0
2023-11-30,TraPac,5,87.53999999999999,2.12,53218,0,0.0
2023-11-30,Yang Ming,10,87.92999999999999,2.1100000000000003,92441,2,0.2
2023-12-01,APM Terminals,7,89.02857142857144,2.2285714285714286,71389,2,0.286
2023-12-01,China Shipping,2,93.30000000000001,1.65,17171,0,0.0
2023-12-01,Everport,6,78.88333333333334,2.15,59315,1,0.167
2023-12-01,TraPac,4,79.17500000000001,2.425,47174,0,0.0
2023-12-01,Yang Ming,10,95.31,2.19,93509,1,0.1
2023-12-02,APM Terminals,8,93.2,1.95,69072,0,0.0
2023-12-02,China Shipping,7,94.78571428571429,2.1,74962,1,0.143
2023-12-02,Everport,9,93.06666666666666,2.1888888888888887,111712,4,0.444
2023-12-02,TraPac,2,86.15,2.3,26635,0,0.0
2023-12-02,Yang Ming,1,108.0,1.8,10694,0,0.0
2023-12-03,APM Terminals,8,84.3625,2.1625,88847,0,0.0
2023-12-03,China Shipping,7,91.32857142857142,1.9285714285714286,66845,3,0.429
2023-12-03,Everport,8,91.45,2.125,94172,1,0.125
2023-12-03,TraPac,6,89.76666666666667,2.1666666666666665,58554,2,0.333
2023-12-03,Yang Ming,2,103.35,2.05,13289,1,0.5
2023-12-04,APM Terminals,5,89.88,2.2199999999999998,49733,0,0.0
2023-12-04,China Shipping,4,81.8,2.375,47023,1,0.25
2023-12-04,Everport,5,84.36,2.2,49359,0,0.0
2023-12-04,TraPac,6,89.31666666666666,1.9666666666666668,75170,1,0.167
2023-12-04,Yang Ming,3,83.93333333333334,1.7333333333333334,22663,0,0.0
2023-12-05,APM Terminals,4,89.55,1.575,31908,0,0.0
2023-12-05,China Shipping,5,97.7,2.62,73079,1,0.2
2023-12-05,Everport,6,92.28333333333335,2.1,60961,0,0.0
2023-12-05,TraPac,7,88.01428571428572,1.9142857142857144,47645,1,0.143
2023-12-05,Yang Ming,5,101.82000000000001,2.48,63264,1,0.2
2023-12-06,APM Terminals,5,86.78,2.04,44672,1,0.2
2023-12-06,China Shipping,4,86.375,2.4,53745,0,0.0
2023-12-06,Everport,7,96.0,1.7571428571428573,54402,1,0.143
2023-12-06,TraPac,10,89.89,1.9100000000000001,88733,3,0.3
2023-12-06,Yang Ming,2,77.2,2.6500000000000004,33383,0,0.0
2023-12-07,APM Terminals,5,79.92,2.18,58952,2,0.4
2023-12-07,China Shipping,2,88.75,1.95,28830,0,0.0
2023-12-07,Everport,12,91.10000000000001,2.0749999999999997,131921,0,0.0
2023-12-07,TraPac,7,89.25714285714285,2.442857142857143,87525,1,0.143
2023-12-07,Yang Ming,5,92.88,1.8399999999999999,37509,1,0.2
2023-12-08,APM Terminals,4,95.475,2.45,46367,0,0.0
2023-12-08,China Shipping,4,92.375,1.7999999999999998,40470,1,0.25
2023-12-08,Everport,5,91.76,2.06,47823,1,0.2
2023-12-08,TraPac,6,100.73333333333333,2.15,72332,0,0.0
2023-12-08,Yang Ming,4,86.65,1.9249999999999998,30055,0,0.0
2023-12-09,APM Terminals,3,90.39999999999999,2.0666666666666664,31963,0,0.0
2023-12-09,China Shipping,4,87.825,1.55,26372,1,0.25
2023-12-09,Everport,6,87.91666666666667,1.8,52685,1,0.167
2023-12-09,TraPac,5,86.32000000000001,1.6600000000000001,32016,0,0.0
2023-12-09,Yang Ming,2,88.45,2.15,22217,0,0.0
2023-12-10,APM Terminals,7,86.62857142857142,2.085714285714286,64458,1,0.143
2023-12-10,China Shipping,4,87.19999999999999,2.0,38209,1,0.25
2023-12-10,Everport,6,86.11666666666667,2.4666666666666663,67059,0,0.0
2023-12-10,TraPac,3,78.73333333333333,1.8333333333333333,20297,0,0.0
2023-12-10,Yang Ming,4,85.95,1.7999999999999998,25861,1,0.25
2023-12-11,APM Terminals,2,80.9,2.0,24053,0,0.0
2023-12-11,China Shipping,8,87.6625,2.1875,84830,1,0.125
2023-12-11,Everport,6,88.93333333333334,2.2666666666666666,66969,1,0.167
2023-12-11,TraPac,4,88.15,2.25,24727,1,0.25
2023-12-11,Yang Ming,3,100.83333333333333,1.7,13983,1,0.333
2023-12-12,APM Terminals,4,91.875,1.7750000000000001,19018,1,0.25
2023-12-12,China Shipping,9,94.9,1.8888888888888888,76771,1,0.111
2023-12-12,Everport,6,87.88333333333333,2.6,61388,1,0.167
2023-12-12,TraPac,2,100.2,1.55,12659,0,0.0
2023-12-12,Yang Ming,6,88.36666666666667,2.216666666666667,56953,0,0.0
2023-12-13,APM Terminals,3,75.0,1.2,9745,1,0.333
2023-12-13,China Shipping,11,91.72727272727273,2.372727272727273,106304,2,0.182
2023-12-13,Everport,3,93.33333333333333,2.2666666666666666,34282,0,0.0
2023-12-13,TraPac,4,92.5,2.45,48852,0,0.0
2023-12-13,Yang Ming,5,102.6,2.46,52553,0,0.0
2023-12-14,APM Terminals,4,84.325,2.625,47373,0,0.0
2023-12-14,China Shipping,2,88.5,1.9,18221,0,0.0
2023-12-14,Everport,4,90.95,2.325,38707,0,0.0
2023-12-14,TraPac,4,107.875,2.075,48832,1,0.25
2023-12-14,Yang Ming,5,100.14,2.3600000000000003,62317,1,0.2
2023-12-15,APM Terminals,3,90.86666666666667,2.1,21815,0,0.0
2023-12-15,China Shipping,7,76.81428571428572,2.3000000000000003,78371,1,0.143
2023-12-15,Everport,8,83.1125,2.1125,77739,2,0.25
2023-12-15,TraPac,5,99.16,2.3600000000000003,60588,0,0.0
2023-12-15,Yang Ming,4,75.0,2.3,53817,0,0.0
2023-12-16,APM Terminals,6,88.21666666666665,2.283333333333333,70848,2,0.333
2023-12-16,China Shipping,5,92.88,2.42,55206,0,0.0
2023-12-16,Everport,6,88.75,2.716666666666667,81171,2,0.333
2023-12-16,TraPac,7,84.94285714285715,1.942857142857143,74507,1,0.143
2023-12-16,Yang Ming,6,91.96666666666665,2.2666666666666666,70605,1,0.167
2023-12-17,APM Terminals,2,72.35,2.9,25869,1,0.5
2023-12-17,China Shipping,8,96.2625,2.2125,94207,1,0.125
2023-12-17,Everport,5,102.46,2.2,46663,0,0.0
2023-12-17,TraPac,3,92.53333333333335,2.0666666666666664,27370,0,0.0
2023-12-17,Yang Ming,7,93.31428571428572,2.2857142857142856,75121,2,0.286
2023-12-18,APM Terminals,4,92.475,2.175,37639,1,0.25
2023-12-18,China Shipping,6,93.35000000000001,2.1666666666666665,56917,0,0.0
2023-12-18,Everport,4,98.575,1.875,21971,2,0.5
2023-12-18,TraPac,3,94.06666666666666,2.033333333333333,40194,1,0.333
2023-12-18,Yang Ming,6,93.13333333333333,1.9000000000000001,44460,0,0.0
2023-12-19,APM Terminals,3,104.03333333333335,2.266666666666667,36951,1,0.333
2023-12-19,China Shipping,6,102.41666666666667,2.35,70031,0,0.0
2023-12-19,Everport,5,84.78,1.8800000000000001,54065,0,0.0
2023-12-19,TraPac,4,79.5,2.2,47155,1,0.25
2023-12-19,Yang Ming,10,93.42999999999999,1.9899999999999998,105628,0,0.0
2023-12-20,APM Terminals,3,97.66666666666667,2.233333333333333,37571,0,0.0
2023-12-20,China Shipping,6,88.10000000000001,1.8666666666666665,58702,0,0.0
2023-12-20,Everport,5,89.16,1.98,40918,0,0.0
2023-12-20,TraPac,5,85.8,2.16,45410,0,0.0
2023-12-20,Yang Ming,11,98.3,1.8363636363636362,86363,3,0.273
2023-12-21,APM Terminals,9,84.43333333333334,1.9000000000000001,80281,1,0.111
2023-12-21,China Shipping,6,76.7,1.8,66021,0,0.0
2023-12-21,Everport,5,97.3,2.2399999999999998,42724,2,0.4
2023-12-21,TraPac,8,93.2625,2.25,91895,2,0.25
2023-12-21,Yang Ming,8,78.4,2.3625,85707,0,0.0
2023-12-22,APM Terminals,7,85.11428571428571,2.5142857142857147,83680,1,0.143
2023-12-22,China Shipping,8,84.2375,1.5125000000000002,53962,0,0.0
2023-12-22,Everport,2,95.65,1.7999999999999998,18653,0,0.0
2023-12-22,TraPac,2,92.4,2.25,23364,0,0.0
2023-12-22,Yang Ming,5,83.4,2.2199999999999998,45919,2,0.4
2023-12-23,APM Terminals,11,96.83636363636364,1.9545454545454546,88724,4,0.364
2023-12-23,China Shipping,4,91.725,2.5,45495,0,0.0
2023-12-23,Everport,6,89.93333333333334,2.0500000000000003,60375,1,0.167
2023-12-23,TraPac,6,92.2,2.1166666666666667,49076,1,0.167
2023-12-23,Yang Ming,5,84.26,2.38,59781,1,0.2
2023-12-24,APM Terminals,4,87.35,2.2,32603,0,0.0
2023-12-24,China Shipping,4,99.05,1.675,31725,1,0.25
2023-12-24,Everport,5,104.74000000000001,2.32,56180,1,0.2
2023-12-24,TraPac,4,107.475,2.2,45854,1,0.25
2023-12-24,Yang Ming,4,93.525,2.1,47658,0,0.0
2023-12-25,APM Terminals,5,86.42,2.18,46042,0,0.0
2023-12-25,China Shipping,6,78.91666666666667,1.8833333333333335,57077,0,0.0
2023-12-25,Everport,8,84.2625,2.2,82024,1,0.125
2023-12-25,TraPac,5,84.28,2.44,53475,0,0.0
2023-12-25,Yang Ming,9,90.9,2.1888888888888887,89252,1,0.111
2023-12-26,APM Terminals,6,85.71666666666665,1.75,52465,1,0.167
2023-12-26,China Shipping,9,90.46666666666667,2.3444444444444446,90047,0,0.0
2023-12-26,Everport,3,86.0,2.4,23578,0,0.0
2023-12-26,TraPac,6,94.35000000000001,2.183333333333333,63929,1,0.167
2023-12-26,Yang Ming,2,88.8,2.55,16897,1,0.5
2023-12-27,APM Terminals,2,95.05,2.6,17983,0,0.0
2023-12-27,China Shipping,6,80.13333333333334,1.45,45740,1,0.167
2023-12-27,Everport,6,93.86666666666667,2.433333333333333,58282,2,0.333
2023-12-27,TraPac,6,99.45,1.8166666666666667,39135,1,0.167
2023-12-27,Yang Ming,2,98.0,2.2,12869,0,0.0
2023-12-28,APM Terminals,4,79.0,1.7750000000000001,42242,1,0.25
2023-12-28,China Shipping,4,96.825,1.85,25589,0,0.0
2023-12-28,Everport,4,90.45,2.4,52536,0,0.0
2023-12-28,TraPac,7,85.74285714285715,1.9714285714285715,70475,1,0.143
2023-12-28,Yang Ming,5,98.6,1.6199999999999999,35272,1,0.2
2023-12-29,APM Terminals,6,90.38333333333333,2.1,55366,0,0.0
2023-12-29,China Shipping,3,70.5,3.0,49910,0,0.0
2023-12-29,Everport,3,89.76666666666667,1.9000000000000001,23552,1,0.333
2023-12-29,TraPac,7,85.87142857142858,2.3285714285714287,60624,1,0.143
2023-12-29,Yang Ming,3,91.26666666666667,1.8,24837,0,0.0
2023-12-30,APM Terminals,6,94.2,1.8333333333333333,73185,0,0.0
2023-12-30,China Shipping,6,91.58333333333333,2.3000000000000003,74645,1,0.167
2023-12-30,Everport,5,93.46000000000001,2.04,47596,1,0.2
2023-12-30,TraPac,3,103.13333333333333,1.2333333333333334,16936,1,0.333
2023-12-30,Yang Ming,4,95.35,2.35,44384,0,0.0
2023-12-31,APM Terminals,3,83.06666666666666,1.7,29868,1,0.333
2023-12-31,China Shipping,5,94.44,2.2199999999999998,40809,1,0.2
2023-12-31,Everport,5,84.7,2.42,55354,0,0.0
2023-12-31,TraPac,5,95.26,1.94,37374,0,0.0
2023-12-31,Yang Ming,2,68.25,2.7,25985,1,0.5
2024-01-01,APM Terminals,4,95.375,2.2,46141,0,0.0
2024-01-01,China Shipping,3,88.26666666666667,2.3333333333333335,39135,1,0.333
2024-01-01,Everport,6,83.48333333333333,2.4,79494,1,0.167
2024-01-01,TraPac,1,88.2,1.0,2449,0,0.0
2024-01-01,Yang Ming,5,81.76,2.18,34692,1,0.2
2024-01-02,APM Terminals,4,99.2,1.8250000000000002,35194,0,0.0
2024-01-02,China Shipping,3,82.36666666666666,1.6666666666666667,20261,0,0.0
2024-01-02,Everport,4,97.30000000000001,2.25,33960,0,0.0
2024-01-02,TraPac,4,99.3,1.675,26269,0,0.0
2024-01-02,Yang Ming,9,89.75555555555555,2.3333333333333335,92006,1,0.111
2024-01-03,APM Terminals,2,88.69999999999999,1.55,7493,0,0.0
2024-01-03,China Shipping,4,95.925,1.8,25211,0,0.0
2024-01-03,Everport,4,82.55,2.55,36054,0,0.0
2024-01-03,TraPac,9,93.76666666666667,2.4000000000000004,102750,2,0.222
2024-01-03,Yang Ming,2,118.15,2.25,8076,0,0.0
2024-01-04,APM Terminals,3,88.23333333333333,2.0,30563,1,0.333
2024-01-04,China Shipping,2,88.8,2.3,25729,0,0.0
2024-01-04,Everport,7,93.45714285714287,1.4714285714285715,46369,2,0.286
2024-01-04,TraPac,3,107.0,2.0666666666666664,33114,0,0.0
2024-01-04,Yang Ming,4,90.0,2.0,45819,0,0.0
2024-01-05,APM Terminals,3,85.03333333333335,2.3666666666666667,35114,1,0.333
2024-01-05,China Shipping,8,84.2875,2.2625,92390,2,0.25
2024-01-05,Everport,10,90.97999999999999,2.23,102398,2,0.2
2024-01-05,TraPac,10,87.57000000000001,2.2399999999999998,97990,2,0.2
2024-01-05,Yang Ming,6,94.25,2.466666666666667,70397,2,0.333
